experiment,imputer,task,missing_type,missing_fraction,strategy,column,result_type,metric,train,test,baseline,corrupted,imputed
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.3,single_all,total_rooms,impute_performance_std,MAE,372.1446746473572,284.0019609552264,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.3,single_all,total_rooms,impute_performance_std,MSE,431918.0754734852,293153.04584062047,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.3,single_all,total_rooms,impute_performance_std,RMSE,372.1446746473572,284.0019609552264,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.5,single_all,total_rooms,impute_performance_std,MAE,372.1446746473572,284.0019609552264,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.5,single_all,total_rooms,impute_performance_std,MSE,431918.0754734852,293153.04584062047,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.5,single_all,total_rooms,impute_performance_std,RMSE,372.1446746473572,284.0019609552264,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.1,single_all,total_rooms,impute_performance_std,MAE,59.55971655879054,126.50164476330262,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.1,single_all,total_rooms,impute_performance_std,MSE,20549.38297627455,168926.89480290026,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.1,single_all,total_rooms,impute_performance_std,RMSE,59.55971655879054,126.50164476330262,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.01,single_all,total_rooms,impute_performance_std,MAE,61.69876475181727,155.6661739563862,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.01,single_all,total_rooms,impute_performance_std,MSE,21128.849931858585,181790.30517140112,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MAR,0.01,single_all,total_rooms,impute_performance_std,RMSE,61.69876475181727,155.6661739563862,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.3,single_all,total_rooms,impute_performance_std,MAE,41.65214078032344,27.875022951836847,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.3,single_all,total_rooms,impute_performance_std,MSE,61718.9219362397,47895.96855893901,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.3,single_all,total_rooms,impute_performance_std,RMSE,63.06736978189536,49.45392889990332,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.5,single_all,total_rooms,impute_performance_std,MAE,66.61919873498306,127.12860027568738,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.5,single_all,total_rooms,impute_performance_std,MSE,170949.8658483524,405435.0819452335,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.5,single_all,total_rooms,impute_performance_std,RMSE,146.9298840015958,294.5619708103498,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.1,single_all,total_rooms,impute_performance_std,MAE,60.60374623994245,42.471694897512656,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.1,single_all,total_rooms,impute_performance_std,MSE,67348.36977587965,58516.39997164495,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.1,single_all,total_rooms,impute_performance_std,RMSE,86.17636678928272,75.09092555082857,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.01,single_all,total_rooms,impute_performance_std,MAE,41.67823526071488,358.1291607732201,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.01,single_all,total_rooms,impute_performance_std,MSE,38398.845477336414,598214.060492622,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MCAR,0.01,single_all,total_rooms,impute_performance_std,RMSE,60.80800956587935,531.5218868151952,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.3,single_all,total_rooms,impute_performance_std,MAE,187.27941527158293,311.3100290867011,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.3,single_all,total_rooms,impute_performance_std,MSE,131272.81766742337,340084.01380759844,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.3,single_all,total_rooms,impute_performance_std,RMSE,187.27941527158293,311.3100290867011,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.5,single_all,total_rooms,impute_performance_std,MAE,24.60479779450803,418.619503329813,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.5,single_all,total_rooms,impute_performance_std,MSE,10095.37201781501,380755.3913140379,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.5,single_all,total_rooms,impute_performance_std,RMSE,24.60479779450803,418.619503329813,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.1,single_all,total_rooms,impute_performance_std,MAE,77.67821291592062,337.176391926366,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.1,single_all,total_rooms,impute_performance_std,MSE,39662.087215674976,357259.060163984,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.1,single_all,total_rooms,impute_performance_std,RMSE,77.67821291592062,337.176391926366,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.01,single_all,total_rooms,impute_performance_std,MAE,49.11848543975144,304.28671090394295,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.01,single_all,total_rooms,impute_performance_std,MSE,16265.265173172787,290427.2457772667,,,
experiment_multi_column_corrupted,AutoKerasImputer,823,MNAR,0.01,single_all,total_rooms,impute_performance_std,RMSE,49.11848543975144,304.28671090394295,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.3,single_all,INCOME,impute_performance_std,MAE,0.0967719368984807,0.0636285034594494,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.3,single_all,INCOME,impute_performance_std,MSE,0.0331377247964831,0.0119752470101734,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.3,single_all,INCOME,impute_performance_std,RMSE,0.0967719368984807,0.0636285034594494,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.5,single_all,INCOME,impute_performance_std,MAE,0.0967719368984807,0.0636285034594494,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.5,single_all,INCOME,impute_performance_std,MSE,0.0331377247964831,0.0119752470101734,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.5,single_all,INCOME,impute_performance_std,RMSE,0.0967719368984807,0.0636285034594494,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.1,single_all,INCOME,impute_performance_std,MAE,0.0967719368984807,0.0636285034594494,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.1,single_all,INCOME,impute_performance_std,MSE,0.0331377247964831,0.0119752470101734,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.1,single_all,INCOME,impute_performance_std,RMSE,0.0967719368984807,0.0636285034594494,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.01,single_all,INCOME,impute_performance_std,MAE,0.0967719368984807,0.0636285034594494,,,
experiment_multi_column_corrupted,AutoKerasImputer,737,MAR,0.01,single_all,INCOME,impute_performance_std,MSE,0.0331377247964831,0.0119752470101734,,,
